시도,군구,관광지명,내/외국인,연도월,입장객수
전라남도,화순군,조아벨리 컨트리클럽,외국인,2019년 06월,0.0
전라남도,화순군,충의사,내국인,2019년 06월,205.0
전라남도,화순군,하니움문화스포츠센터,내국인,2019년 06월,8067.0
전라남도,화순군,하니움문화스포츠센터,외국인,2019년 06월,0.0
전라남도,화순군,한천자연휴양림,내국인,2019년 06월,1693.0
전라남도,화순군,한천자연휴양림,외국인,2019년 06월,0.0
전라남도,화순군,화순고인돌공원,내국인,2019년 06월,4425.0
전라남도,화순군,화순고인돌공원,외국인,2019년 06월,23.0
전라남도,화순군,화순적벽,내국인,2019년 06월,3098.0
전라남도,화순군,화순적벽,외국인,2019년 06월,0.0
전라남도,화순군,화순컨트리클럽,내국인,2019년 06월,11449.0
전라남도,화순군,화순컨트리클럽,외국인,2019년 06월,0.0
전라남도,장흥군,JNJ골프리조트,내국인,2019년 06월,12480.0
전라남도,장흥군,방촌유물전시관,내국인,2019년 06월,257.0
전라남도,장흥군,심천공원 오토 캠핑장,내국인,2019년 06월,0.0
전라남도,장흥군,심천공원 오토 캠핑장,외국인,2019년 06월,0.0
전라남도,장흥군,유치자연휴양림,내국인,2019년 06월,5470.0
전라남도,장흥군,정남진 물 과학관,내국인,2019년 06월,1823.0
전라남도,장흥군,정남진 물 과학관,외국인,2019년 06월,0.0
전라남도,장흥군,정남진 전망대,내국인,2019년 06월,3174.0
전라남도,장흥군,정남진 전망대,외국인,2019년 06월,0.0
전라남도,장흥군,정남진 천문과학관,내국인,2019년 06월,622.0
전라남도,장흥군,정남진 천문과학관,외국인,2019년 06월,0.0
전라남도,장흥군,정남진해양낚시공원,내국인,2019년 06월,547.0
전라남도,장흥군,정남진해양낚시공원,외국인,2019년 06월,0.0
전라남도,장흥군,천관산자연휴양림,내국인,2019년 06월,0.0
전라남도,장흥군,편백숲 우드랜드,내국인,2019년 06월,52910.0
전라남도,장흥군,편백숲 우드랜드,외국인,2019년 06월,0.0
전라남도,강진군,가우도,내국인,2019년 06월,47739.0
전라남도,강진군,강진군고려청자도요지(구 청자도요지),내국인,2019년 06월,16392.0
전라남도,강진군,강진군고려청자도요지(구 청자도요지),외국인,2019년 06월,0.0
전라남도,강진군,강진만 생태공원,내국인,2019년 06월,11139.0
전라남도,강진군,남미륵사,내국인,2019년 06월,12677.0
전라남도,강진군,다산초당,내국인,2019년 06월,6212.0
전라남도,강진군,무위사,내국인,2019년 06월,5170.0
전라남도,강진군,백련사,내국인,2019년 06월,4643.0
전라남도,강진군,백운동 별서정원,내국인,2019년 06월,4797.0
전라남도,강진군,석문공원,내국인,2019년 06월,3581.0
전라남도,강진군,영랑생가,내국인,2019년 06월,9237.0
전라남도,강진군,월출산국립공원(금릉경포대),내국인,2019년 06월,8971.0
전라남도,강진군,전라병영성(하멜표류지),내국인,2019년 06월,5070.0
전라남도,해남군,가학산자연휴양림,내국인,2019년 06월,1565.0
전라남도,해남군,가학산자연휴양림,외국인,2019년 06월,0.0
전라남도,해남군,고산윤선도유적지,내국인,2019년 06월,1969.0
전라남도,해남군,고산윤선도유적지,외국인,2019년 06월,0.0
전라남도,해남군,금강골,내국인,2019년 06월,8385.0
전라남도,해남군,대흥사,내국인,2019년 06월,15951.0
전라남도,해남군,두륜미로파크,내국인,2019년 06월,670.0
전라남도,해남군,두륜산 오소재 약수터,내국인,2019년 06월,
전라남도,해남군,두륜산 케이블카,내국인,2019년 06월,15828.0
전라남도,해남군,땅끝 오토캠핑장,내국인,2019년 06월,1127.0
전라남도,해남군,땅끝관광지,내국인,2019년 06월,9765.0
전라남도,해남군,땅끝관광지,외국인,2019년 06월,0.0
전라남도,해남군,미황사&달마고도,내국인,2019년 06월,7803.0
전라남도,해남군,오시아노 캠핑장,내국인,2019년 06월,2554.0
전라남도,해남군,우수영,내국인,2019년 06월,3234.0
전라남도,해남군,우수영,외국인,2019년 06월,20.0
전라남도,해남군,우항리공룡박물관,내국인,2019년 06월,7226.0
전라남도,해남군,우항리공룡박물관,외국인,2019년 06월,9.0
전라남도,해남군,파인비치 골프링크스,내국인,2019년 06월,10179.0
전라남도,영암군,도갑사,내국인,2019년 06월,1317.0
전라남도,영암군,도갑사,외국인,2019년 06월,43.0
전라남도,영암군,도기박물관,내국인,2019년 06월,1789.0
전라남도,영암군,도기박물관,외국인,2019년 06월,10.0
전라남도,영암군,마한문화공원,내국인,2019년 06월,272.0
전라남도,영암군,마한문화공원,외국인,2019년 06월,0.0
전라남도,영암군,성기동관광지,내국인,2019년 06월,3460.0
전라남도,영암군,성기동관광지,외국인,2019년 06월,32.0
전라남도,영암군,아크로컨트리클럽,내국인,2019년 06월,12217.0
전라남도,영암군,아크로컨트리클럽,외국인,2019년 06월,0.0
전라남도,영암군,영산호관광농업박물관,내국인,2019년 06월,8577.0
전라남도,영암군,영산호관광농업박물관,외국인,2019년 06월,60.0
전라남도,영암군,월출산국립공원(천황),내국인,2019년 06월,28724.0
전라남도,영암군,월출산국립공원(천황),외국인,2019년 06월,193.0
전라남도,무안군,남도소리울림터,내국인,2019년 06월,1711.0
전라남도,무안군,목포대학교 박물관,내국인,2019년 06월,356.0
전라남도,무안군,못난이미술관,내국인,2019년 06월,2500.0
전라남도,무안군,무안생태갯벌센터,내국인,2019년 06월,93096.0
전라남도,무안군,무안생태갯벌센터,외국인,2019년 06월,303.0
전라남도,무안군,무안종합스포츠파크,내국인,2019년 06월,2694.0
전라남도,무안군,무안컨트리클럽,내국인,2019년 06월,18942.0
전라남도,무안군,무안컨트리클럽,외국인,2019년 06월,0.0
전라남도,무안군,무안클린밸리CC,내국인,2019년 06월,7800.0
전라남도,무안군,무안클린밸리CC,외국인,2019년 06월,0.0
전라남도,무안군,분청사기명장전시관,내국인,2019년 06월,241.0
전라남도,무안군,송계어촌체험 관광마을,내국인,2019년 06월,0.0
전라남도,무안군,송계어촌체험 관광마을,외국인,2019년 06월,0.0
전라남도,무안군,승달문화예술회관,내국인,2019년 06월,2334.0
전라남도,무안군,오승우미술관,내국인,2019년 06월,766.0
전라남도,무안군,월선체험 휴양마을,내국인,2019년 06월,40.0
전라남도,무안군,장보고 전망대,내국인,2019년 06월,1075.0
전라남도,무안군,초의선사유적지,내국인,2019년 06월,1220.0
전라남도,무안군,테마승마장,내국인,2019년 06월,256.0
전라남도,무안군,파도목장,내국인,2019년 06월,1000.0
전라남도,무안군,항공우주전시장,내국인,2019년 06월,2756.0
전라남도,무안군,항공우주전시장,외국인,2019년 06월,0.0
전라남도,무안군,회산백련지,내국인,2019년 06월,3111.0
전라남도,함평군,일강김철선생기념관,내국인,2019년 06월,1336.0
전라남도,함평군,일강김철선생기념관,외국인,2019년 06월,0.0
전라남도,함평군,함평양서파충류생태공원,내국인,2019년 06월,9474.0
전라남도,함평군,함평양서파충류생태공원,외국인,2019년 06월,0.0
전라남도,함평군,함평엑스포공원,내국인,2019년 06월,13872.0
전라남도,함평군,함평엑스포공원,외국인,2019년 06월,0.0
전라남도,함평군,함평자연생태공원,내국인,2019년 06월,13732.0
전라남도,함평군,함평자연생태공원,외국인,2019년 06월,0.0
전라남도,영광군,기독교순교지,내국인,2019년 06월,3593.0
전라남도,영광군,백수노을전시관,내국인,2019년 06월,17028.0
전라남도,영광군,백제불교 최초도래지,내국인,2019년 06월,5426.0
전라남도,영광군,불갑사 관광지,내국인,2019년 06월,12324.0
전라남도,영광군,에콜리안cc 영광,내국인,2019년 06월,3787.0
전라남도,영광군,영광 스포티움,내국인,2019년 06월,8676.0
전라남도,영광군,영광군 영광승마장,내국인,2019년 06월,716.0
전라남도,영광군,영광군 청소년 수련원,내국인,2019년 06월,0.0
전라남도,영광군,영광예술의전당,내국인,2019년 06월,6146.0
전라남도,영광군,원불교 영산성지,내국인,2019년 06월,
전라남도,영광군,장암산 철쭉공원,내국인,2019년 06월,584.0
전라남도,영광군,천주교 순교지,내국인,2019년 06월,11221.0
전라남도,영광군,칠산타워,내국인,2019년 06월,5671.0
전라남도,영광군,한빛원자력 발전소 홍보관,내국인,2019년 06월,2106.0
전라남도,영광군,홍농 가마미 해수욕장,내국인,2019년 06월,
전라남도,장성군,내장산국립공원(남창계곡),내국인,2019년 06월,13914.0
전라남도,장성군,내장산국립공원(백양사),내국인,2019년 06월,24248.0
전라남도,장성군,방장산휴양림,내국인,2019년 06월,4407.0
전라남도,장성군,방장산휴양림,외국인,2019년 06월,0.0
전라남도,장성군,장성호 문화예술공원,내국인,2019년 06월,3684.0
전라남도,장성군,장성호 수변길,내국인,2019년 06월,28098.0
전라남도,장성군,필암서원,내국인,2019년 06월,1545.0
전라남도,장성군,필암서원,외국인,2019년 06월,0.0
전라남도,장성군,홍길동테마파크,내국인,2019년 06월,7037.0
전라남도,완도군,가고싶은 섬 생일도,내국인,2019년 06월,
전라남도,완도군,가고싶은섬 소안도,내국인,2019년 06월,
전라남도,완도군,금당 팔경,내국인,2019년 06월,
전라남도,완도군,너구리의고장 평일도,내국인,2019년 06월,
전라남도,완도군,노화전복체험마을,내국인,2019년 06월,
전라남도,완도군,당사도 등대,내국인,2019년 06월,
전라남도,완도군,슬로시티청산도,내국인,2019년 06월,18665.0
전라남도,완도군,신비의 섬 대모도,내국인,2019년 06월,
전라남도,완도군,완도군어촌민속전시관,내국인,2019년 06월,2649.0
전라남도,완도군,완도군어촌민속전시관,외국인,2019년 06월,0.0
전라남도,완도군,완도타워,내국인,2019년 06월,14112.0
전라남도,완도군,완도타워,외국인,2019년 06월,78.0
전라남도,완도군,윤선도유적지,내국인,2019년 06월,6706.0
전라남도,완도군,윤선도유적지,외국인,2019년 06월,1.0
전라남도,완도군,장보고기념관,내국인,2019년 06월,4071.0
전라남도,완도군,장보고기념관,외국인,2019년 06월,0.0
전라남도,완도군,전라남도 수목원,내국인,2019년 06월,17400.0
전라남도,완도군,전라남도 수목원,외국인,2019년 06월,0.0
전라남도,완도군,해신세트장(소세포),내국인,2019년 06월,8163.0
전라남도,완도군,해신세트장(소세포),외국인,2019년 06월,0.0
전라남도,진도군,국립남도국악원,내국인,2019년 06월,1062.0
전라남도,진도군,국립진도자연휴양림,내국인,2019년 06월,1559.0
전라남도,진도군,남도전통미술관,내국인,2019년 06월,6728.0
전라남도,진도군,동석산,내국인,2019년 06월,0.0
전라남도,진도군,소전미술관,내국인,2019년 06월,313.0
전라남도,진도군,소전미술관,외국인,2019년 06월,0.0
전라남도,진도군,신비의바닷길 체험관,내국인,2019년 06월,1585.0
전라남도,진도군,아리랑마을 관광지,내국인,2019년 06월,535.0
전라남도,진도군,운림산방,내국인,2019년 06월,9595.0
전라남도,진도군,운림산방,외국인,2019년 06월,0.0
전라남도,진도군,울돌목 판옥선,내국인,2019년 06월,960.0
전라남도,진도군,장전미술관,내국인,2019년 06월,80.0
전라남도,진도군,조도,내국인,2019년 06월,22124.0
전라남도,진도군,조도,외국인,2019년 06월,0.0
전라남도,진도군,진도개테마파크,내국인,2019년 06월,5968.0
전라남도,진도군,진도타워,내국인,2019년 06월,12718.0
전라남도,진도군,진도타워,외국인,2019년 06월,0.0
전라남도,진도군,첨찰산,내국인,2019년 06월,
전라남도,진도군,해양생태관,내국인,2019년 06월,289.0
전라남도,진도군,해양생태관,외국인,2019년 06월,0.0
전라남도,진도군,해양에너지공원,내국인,2019년 06월,2311.0
전라남도,진도군,향토문화회관,내국인,2019년 06월,3015.0
전라남도,신안군,가거도,내국인,2019년 06월,1311.0
전라남도,신안군,도초,내국인,2019년 06월,1299.0
전라남도,신안군,문준경전도사순교기념관,내국인,2019년 06월,3930.0
전라남도,신안군,비금도,내국인,2019년 06월,10973.0
