시도,군구,관광지명,유료/무료,내/외국인,연도월,입장객수
대구광역시,중구,근대문화체험관 계산예가,무료,내국인,2018년 12월,15406
대구광역시,중구,김광석 다시 그리기 길,무료,내국인,2018년 12월,84579
대구광역시,중구,쌈지공원관광안내소,무료,내국인,2018년 12월,46521
대구광역시,동구,대구시니어체험관,유료,내국인,2018년 12월,230
대구광역시,동구,대구시니어체험관,유료,외국인,2018년 12월,0
대구광역시,동구,팔공산 케이블카,유료,내국인,2018년 12월,16340
대구광역시,동구,팔공산 케이블카,유료,외국인,2018년 12월,-
대구광역시,동구,갓바위,무료,내국인,2018년 12월,29352
대구광역시,동구,국립대구기상과학관,무료,내국인,2018년 12월,6014
대구광역시,동구,노태우전대통령생가,무료,내국인,2018년 12월,2312
대구광역시,동구,신숭겸장군 유적지,무료,내국인,2018년 12월,29253
대구광역시,동구,아양기찻길,무료,내국인,2018년 12월,39352
대구광역시,남구,고산골 공룡공원,무료,내국인,2018년 12월,11155
대구광역시,남구,앞산전망대,무료,내국인,2018년 12월,15915
대구광역시,북구,대구사격장,유료,내국인,2018년 12월,12281
대구광역시,북구,대구사격장,유료,외국인,2018년 12월,120
대구광역시,수성구,대구미술관,유료,내국인,2018년 12월,13226
대구광역시,수성구,대구미술관,유료,외국인,2018년 12월,83
대구광역시,수성구,국립대구박물관,무료,내국인,2018년 12월,19990
대구광역시,달서구,온천 엘리바덴,유료,내국인,2018년 12월,53402
대구광역시,달서구,온천 엘리바덴,유료,외국인,2018년 12월,-
대구광역시,달서구,이월드,유료,내국인,2018년 12월,150702
대구광역시,달서구,이월드,유료,외국인,2018년 12월,1920
대구광역시,달서구,대구수목원,무료,내국인,2018년 12월,70481
대구광역시,달성군,국립대구과학관,유료,내국인,2018년 12월,46271
대구광역시,달성군,사문진유람선(달성호 및 사문진호),유료,내국인,2018년 12월,770
대구광역시,달성군,스파밸리,유료,내국인,2018년 12월,25910
대구광역시,달성군,스파밸리,유료,외국인,2018년 12월,59
대구광역시,달성군,허브힐즈 (구 냉천자연랜드),유료,내국인,2018년 12월,10938
대구광역시,달성군,허브힐즈 (구 냉천자연랜드),유료,외국인,2018년 12월,1076
대구광역시,달성군,녹동서원,무료,내국인,2018년 12월,2333
대구광역시,달성군,녹동서원,무료,외국인,2018년 12월,79
대구광역시,달성군,디아크(강정고령보),무료,내국인,2018년 12월,-
대구광역시,달성군,비슬산자연휴양림,무료,내국인,2018년 12월,8165
인천광역시,중구,송월동화마을 트릭아트스토리,유료,내국인,2018년 12월,3596
인천광역시,중구,씨사이드파크 레일바이크,유료,내국인,2018년 12월,4320
인천광역시,중구,연안부두 유람선,유료,내국인,2018년 12월,22758
인천광역시,중구,연안부두 유람선,유료,외국인,2018년 12월,5437
인천광역시,중구,영종역사관,유료,내국인,2018년 12월,2603
인천광역시,중구,월미도 유람선,유료,내국인,2018년 12월,14934
인천광역시,중구,월미도 유람선,유료,외국인,2018년 12월,681
인천광역시,중구,인천개항장 근대건축전시관,유료,내국인,2018년 12월,3917
인천광역시,중구,인천개항장 근대건축전시관,유료,외국인,2018년 12월,55
인천광역시,중구,중구생활사전시관,유료,내국인,2018년 12월,4859
인천광역시,중구,짜장면박물관,유료,내국인,2018년 12월,10225
인천광역시,중구,짜장면박물관,유료,외국인,2018년 12월,7477
인천광역시,중구,무의도,무료,내국인,2018년 12월,15701
인천광역시,중구,인천대교기념관,무료,내국인,2018년 12월,1053
인천광역시,중구,인천대교기념관,무료,외국인,2018년 12월,63
인천광역시,중구,인천학생과학관,무료,내국인,2018년 12월,6007
인천광역시,중구,한국이민사박물관,무료,내국인,2018년 12월,99942
인천광역시,중구,한국이민사박물관,무료,외국인,2018년 12월,62
인천광역시,동구,수도국산달동네박물관,유료,내국인,2018년 12월,9374
인천광역시,동구,수도국산달동네박물관,유료,외국인,2018년 12월,55
인천광역시,동구,실감콘텐츠체험관 탐,유료,내국인,2018년 12월,1670
인천광역시,동구,작은미술관,무료,내국인,2018년 12월,289
인천광역시,미추홀구,송암 미술관,무료,내국인,2018년 12월,1088
인천광역시,연수구,가스과학관,무료,내국인,2018년 12월,8415
인천광역시,연수구,가천박물관,무료,내국인,2018년 12월,627
인천광역시,연수구,인천상륙작전기념관,무료,내국인,2018년 12월,12793
인천광역시,연수구,인천상륙작전기념관,무료,외국인,2018년 12월,4642
인천광역시,연수구,컴팩스마트시티,무료,내국인,2018년 12월,9233
인천광역시,남동구,소래역사관,유료,내국인,2018년 12월,2441
인천광역시,남동구,소래역사관,유료,외국인,2018년 12월,23
인천광역시,남동구, 소래철교,무료,내국인,2018년 12월,41889
인천광역시,부평구,부평아트센터,유료,내국인,2018년 12월,14099
인천광역시,부평구,부평아트센터,유료,외국인,2018년 12월,0
인천광역시,부평구,기후변화체험관,무료,내국인,2018년 12월,4319
인천광역시,부평구,부평역사박물관,무료,내국인,2018년 12월,8315
인천광역시,부평구,안전체험관,무료,내국인,2018년 12월,2744
인천광역시,부평구,인천나비공원,무료,내국인,2018년 12월,3258
인천광역시,계양구,인천어린이과학관,유료,내국인,2018년 12월,55941
인천광역시,서구,검단 선사박물관,무료,내국인,2018년 12월,4372
인천광역시,서구,녹청자박물관,무료,내국인,2018년 12월,1475
인천광역시,서구,세어도,무료,내국인,2018년 12월,85
인천광역시,강화군,강화갯벌센터,유료,내국인,2018년 12월,79
인천광역시,강화군,강화갯벌센터,유료,외국인,2018년 12월,0
인천광역시,강화군,강화석모도 미네랄 온천,유료,내국인,2018년 12월,31847
인천광역시,강화군,강화역사박물관,유료,내국인,2018년 12월,9440
인천광역시,강화군,강화역사박물관,유료,외국인,2018년 12월,14
인천광역시,강화군,강화자연사박물관,유료,내국인,2018년 12월,8178
인천광역시,강화군,강화자연사박물관,유료,외국인,2018년 12월,0
인천광역시,강화군,강화전적지5개소,유료,내국인,2018년 12월,28426
인천광역시,강화군,강화전적지5개소,유료,외국인,2018년 12월,581
인천광역시,강화군,강화평화전망대,유료,내국인,2018년 12월,12141
인천광역시,강화군,강화평화전망대,유료,외국인,2018년 12월,126
인천광역시,강화군,강화화문석문화관,유료,내국인,2018년 12월,1342
인천광역시,강화군,강화화문석문화관,유료,외국인,2018년 12월,0
인천광역시,강화군,마니산,유료,내국인,2018년 12월,8089
인천광역시,강화군,마니산,유료,외국인,2018년 12월,8
인천광역시,강화군,석모도 자연휴양림,유료,내국인,2018년 12월,3257
인천광역시,강화군,옥토끼우주센터,유료,내국인,2018년 12월,10023
인천광역시,강화군,함허동천,유료,내국인,2018년 12월,2286
인천광역시,강화군,함허동천,유료,외국인,2018년 12월,0
인천광역시,강화군,강화 농경문화관,무료,내국인,2018년 12월,784
인천광역시,강화군,강화관광플랫폼,무료,내국인,2018년 12월,4891
인천광역시,강화군,강화나들길(1코스~8코스),무료,내국인,2018년 12월,13998
인천광역시,강화군,소창체험관,무료,내국인,2018년 12월,2478
인천광역시,옹진군,대청면,무료,내국인,2018년 12월,951
인천광역시,옹진군,덕적면,무료,내국인,2018년 12월,2609
인천광역시,옹진군,백령면,무료,내국인,2018년 12월,3418
인천광역시,옹진군,북도면,무료,내국인,2018년 12월,13194
인천광역시,옹진군,연평면,무료,내국인,2018년 12월,905
인천광역시,옹진군,영흥에너지파크,무료,내국인,2018년 12월,4845
인천광역시,옹진군,영흥에너지파크,무료,외국인,2018년 12월,8
인천광역시,옹진군,자월면,무료,내국인,2018년 12월,2139
광주광역시,동구,곰적골,무료,내국인,2018년 12월,879
광주광역시,동구,광주광역시 5.18민주화운동기록관,무료,내국인,2018년 12월,4196
광주광역시,동구,무등산국립공원(동적골),무료,내국인,2018년 12월,15647
광주광역시,동구,무등산국립공원(장원봉제1진입로),무료,내국인,2018년 12월,836
광주광역시,동구,무등산국립공원(제1수원지),무료,내국인,2018년 12월,2280
광주광역시,동구,무등산국립공원(제1수원지),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(제2수원지),무료,내국인,2018년 12월,2688
광주광역시,동구,무등산국립공원(주차장~옛길),무료,내국인,2018년 12월,6490
광주광역시,동구,무등산국립공원(주차장~옛길),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(증심사방향1),무료,내국인,2018년 12월,7496
광주광역시,동구,무등산국립공원(증심사방향1),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(증심사방향2),무료,내국인,2018년 12월,16397
광주광역시,동구,무등산국립공원(증심사방향2),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(증심사상가방향1),무료,내국인,2018년 12월,7737
광주광역시,동구,무등산국립공원(증심사상가방향1),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(증심사상가방향2),무료,내국인,2018년 12월,33213
광주광역시,동구,무등산국립공원(증심사상가방향2),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(증심사차량통제소),무료,내국인,2018년 12월,6817
광주광역시,동구,무등산국립공원(증심사차량통제소),무료,외국인,2018년 12월,-
광주광역시,동구,무등산국립공원(증심상가),무료,내국인,2018년 12월,33993
광주광역시,동구,무등산국립공원(지산유원지),무료,내국인,2018년 12월,640
광주광역시,동구,무등산국립공원(지산유원지),무료,외국인,2018년 12월,-
광주광역시,동구,지원정수장,무료,내국인,2018년 12월,1161
광주광역시,서구,광주학생독립운동기념회관,무료,내국인,2018년 12월,5021
광주광역시,서구,하정웅미술관,무료,내국인,2018년 12월,2056
광주광역시,남구,고싸움놀이테마파크,유료,내국인,2018년 12월,95
광주광역시,남구,고싸움놀이테마파크,유료,외국인,2018년 12월,0
광주광역시,남구,승촌보야영장,유료,내국인,2018년 12월,1325
광주광역시,남구,빛고을공예창작촌,무료,내국인,2018년 12월,1086
광주광역시,남구,영산강문화관,무료,내국인,2018년 12월,27539
광주광역시,남구,이장우가옥,무료,내국인,2018년 12월,5040
광주광역시,남구,펭귄마을,무료,내국인,2018년 12월,4417
광주광역시,남구,포충사,무료,내국인,2018년 12월,5960
광주광역시,북구,광주문화예술회관,유료,내국인,2018년 12월,32805
광주광역시,북구,광주시민의숲 야영장,유료,내국인,2018년 12월,1252
광주광역시,북구,국립광주과학관,유료,내국인,2018년 12월,51051
광주광역시,북구,우치공원(동물원),유료,내국인,2018년 12월,16742
